Z,c,T_K,qdot_Jm3s
0.034038,0.000000,300.0000,5.6473e+03
0.034038,0.005275,309.7375,4.2992e+02
0.034038,0.010489,319.4098,1.8856e+03
0.034038,0.015716,329.0172,4.4522e+03
0.034038,0.020951,338.5856,8.0189e+03
0.034038,0.025009,345.9630,1.1791e+04
0.034038,0.027057,349.6730,1.4102e+04
0.034038,0.032146,358.8728,2.0656e+04
0.034038,0.037387,368.3135,2.9074e+04
0.034038,0.042627,377.7230,3.9404e+04
0.034038,0.047866,387.1081,5.1452e+04
0.034038,0.050886,392.5041,5.9687e+04
0.034038,0.053972,398.0092,6.8929e+04
0.034038,0.059054,407.0525,8.6546e+04
0.034038,0.064287,416.3397,1.0777e+05
0.034038,0.069518,425.5983,1.3256e+05
0.034038,0.074746,434.8282,1.6144e+05
0.034038,0.076901,438.6283,1.7413e+05
0.034038,0.080697,445.3045,1.9990e+05
0.034038,0.085910,454.4548,2.3941e+05
0.034038,0.091131,463.5956,2.8496e+05
0.034038,0.096350,472.7096,3.3699e+05
0.034038,0.100924,480.6816,3.8778e+05
0.034038,0.103416,485.0114,4.2032e+05
0.034038,0.107493,492.0915,4.7433e+05
0.034038,0.112705,501.1143,5.5564e+05
0.034038,0.117914,510.1129,6.4685e+05
0.034038,0.123122,519.0898,7.4711e+05
0.034038,0.127171,526.0492,8.3812e+05
0.034038,0.129784,530.5303,9.0287e+05
0.034038,0.134241,538.1646,1.0215e+06
0.034038,0.139442,547.0500,1.1765e+06
0.034038,0.144641,555.9054,1.3538e+06
0.034038,0.149837,564.7329,1.5543e+06
0.034038,0.153517,570.9716,1.7098e+06
0.034038,0.155986,575.1473,1.8239e+06
0.034038,0.160933,583.5035,2.0693e+06
0.034038,0.166123,592.2459,2.3564e+06
0.034038,0.171311,600.9610,2.6767e+06
0.034038,0.176374,609.4431,3.0243e+06
0.034038,0.179721,615.0378,3.2758e+06
0.034038,0.182388,619.4919,3.4825e+06
0.034038,0.187569,628.1218,3.9241e+06
0.034038,0.192748,636.7246,4.4098e+06
0.034038,0.197925,645.3008,4.9421e+06
0.034038,0.202864,653.4623,5.4963e+06
0.034038,0.205660,658.0740,5.8287e+06
0.034038,0.208978,663.5364,6.2429e+06
0.034038,0.214147,672.0290,6.9351e+06
0.034038,0.219314,680.4957,7.6818e+06
0.034038,0.224479,688.9366,8.4842e+06
0.034038,0.229417,696.9866,9.3040e+06
0.034038,0.231468,700.3223,9.6638e+06
0.034038,0.235507,706.8851,1.0394e+07
0.034038,0.240664,715.2460,1.1380e+07
0.034038,0.245818,723.5782,1.2437e+07
0.034038,0.250970,731.8835,1.3563e+07
0.034038,0.256018,740.0021,1.4728e+07
0.034038,0.257151,741.8213,1.4998e+07
0.034038,0.261969,749.5461,1.6184e+07
0.034038,0.267112,757.7743,1.7512e+07
0.034038,0.272252,765.9744,1.8921e+07
0.034038,0.277390,774.1467,2.0411e+07
0.034038,0.281955,781.3940,2.1791e+07
0.034038,0.283226,783.4071,2.2190e+07
0.034038,0.288356,791.5283,2.3831e+07
0.034038,0.293484,799.6233,2.5555e+07
0.034038,0.298608,807.6884,2.7382e+07
0.034038,0.303729,815.7312,2.9282e+07
0.034038,0.307472,821.5996,3.0723e+07
0.034038,0.309545,824.8442,3.1543e+07
0.034038,0.314658,832.8301,3.3648e+07
0.034038,0.319767,840.7895,3.5857e+07
0.034038,0.324873,848.7277,3.8144e+07
0.034038,0.329974,856.6372,4.0554e+07
0.034038,0.333069,861.4258,4.2075e+07
0.034038,0.335768,865.5948,4.3442e+07
0.034038,0.340861,873.4505,4.6087e+07
0.034038,0.345949,881.2799,4.8855e+07
0.034038,0.351033,889.0789,5.1784e+07
0.034038,0.356112,896.8581,5.4803e+07
0.034038,0.358729,900.8537,5.6449e+07
0.034038,0.361904,905.7013,5.8445e+07
0.034038,0.366950,913.3822,6.1806e+07
0.034038,0.372014,921.0796,6.5274e+07
0.034038,0.377073,928.7433,6.8967e+07
0.034038,0.382127,936.3836,7.2803e+07
0.034038,0.384432,939.8612,7.4618e+07
0.034038,0.387920,945.1239,7.7365e+07
0.034038,0.392907,952.6189,8.1602e+07
0.034038,0.397944,960.1775,8.5984e+07
0.034038,0.402975,967.7056,9.0603e+07
0.034038,0.408000,975.2066,9.5433e+07
0.034038,0.410152,978.4146,9.7569e+07
0.034038,0.413749,983.7733,1.0114e+08
0.034038,0.418717,991.1450,1.0646e+08
0.034038,0.423722,998.5646,1.1193e+08
0.034038,0.428721,1005.9500,1.1773e+08
0.034038,0.433713,1013.3115,1.2372e+08
0.034038,0.435864,1016.4756,1.2642e+08
0.034038,0.439397,1021.6725,1.3085e+08
0.034038,0.444358,1028.9448,1.3746e+08
0.034038,0.449329,1036.2238,1.4419e+08
0.034038,0.454292,1043.4613,1.5143e+08
0.034038,0.459248,1050.6834,1.5874e+08
0.034038,0.461535,1054.0013,1.6235e+08
0.034038,0.464876,1058.8492,1.6763e+08
0.034038,0.469814,1066.0038,1.7566e+08
0.034038,0.474747,1073.1282,1.8407e+08
0.034038,0.479671,1080.2257,1.9276e+08
0.034038,0.484588,1087.2938,2.0180e+08
0.034038,0.487130,1090.9453,2.0651e+08
0.034038,0.490199,1095.3364,2.1258e+08
0.034038,0.495068,1102.3016,2.2222e+08
0.034038,0.499959,1109.2746,2.3243e+08
0.034038,0.504842,1116.2258,2.4283e+08
0.034038,0.509716,1123.1388,2.5379e+08
0.034038,0.512611,1127.2390,2.6040e+08
0.034038,0.515387,1131.1716,2.6675e+08
0.034038,0.520103,1137.8292,2.7809e+08
0.034038,0.524951,1144.6548,2.9015e+08
0.034038,0.529789,1151.4494,3.0261e+08
0.034038,0.534619,1158.2144,3.1547e+08
0.034038,0.537938,1162.8526,3.2458e+08
0.034038,0.540464,1166.3786,3.3159e+08
0.034038,0.544909,1172.5714,3.4427e+08
0.034038,0.549711,1179.2353,3.5862e+08
0.034038,0.554503,1185.8851,3.7295e+08
0.034038,0.559286,1192.4900,3.8809e+08
0.034038,0.563072,1197.7156,4.0014e+08
0.034038,0.565459,1201.0057,4.0785e+08
0.034038,0.569476,1206.5205,4.2143e+08
0.034038,0.574230,1213.0483,4.3749e+08
0.034038,0.578975,1219.5325,4.5434e+08
0.034038,0.583711,1225.9987,4.7128e+08
0.034038,0.587972,1231.7941,4.8715e+08
0.034038,0.590405,1235.0990,4.9635e+08
0.034038,0.593799,1239.7074,5.0917e+08
0.034038,0.598506,1246.0733,5.2768e+08
0.034038,0.603204,1252.4187,5.4637e+08
0.034038,0.607892,1258.7286,5.6561e+08
0.034038,0.612571,1265.0137,5.8515e+08
0.034038,0.615338,1268.7275,5.9678e+08
0.034038,0.617911,1272.1650,6.0803e+08
0.034038,0.622540,1278.3472,6.2825e+08
0.034038,0.627191,1284.5487,6.4889e+08
0.034038,0.631834,1290.7172,6.7000e+08
0.034038,0.636467,1296.8581,6.9146e+08
0.034038,0.640084,1301.6421,7.0843e+08
0.034038,0.642402,1304.7005,7.1950e+08
0.034038,0.646339,1309.8888,7.3840e+08
0.034038,0.650947,1315.9461,7.6084e+08
0.034038,0.655546,1321.9767,7.8355e+08
0.034038,0.660137,1327.9809,8.0652e+08
0.034038,0.664532,1333.7142,8.2876e+08
0.034038,0.666932,1336.8381,8.4104e+08
0.034038,0.669920,1340.7239,8.5635e+08
0.034038,0.674488,1346.6493,8.7996e+08
0.034038,0.679048,1352.5493,9.0373e+08
0.034038,0.683601,1358.4245,9.2760e+08
0.034038,0.688147,1364.2764,9.5155e+08
0.034038,0.691522,1368.6098,9.6938e+08
0.034038,0.693848,1371.5955,9.8167e+08
0.034038,0.697841,1376.7044,1.0028e+09
0.034038,0.702369,1382.4858,1.0267e+09
0.034038,0.706891,1388.2452,1.0505e+09
0.034038,0.711408,1393.9837,1.0742e+09
0.034038,0.715856,1399.6199,1.0973e+09
0.034038,0.718037,1402.3780,1.1085e+09
0.034038,0.721046,1406.1786,1.1239e+09
0.034038,0.725551,1411.8557,1.1467e+09
0.034038,0.730054,1417.5144,1.1690e+09
0.034038,0.734553,1423.1555,1.1908e+09
0.034038,0.739051,1428.7799,1.2121e+09
0.034038,0.742610,1433.2197,1.2283e+09
0.034038,0.744797,1435.9444,1.2382e+09
0.034038,0.748658,1440.7458,1.2550e+09
0.034038,0.753155,1446.3230,1.2738e+09
0.034038,0.757652,1451.8874,1.2915e+09
0.034038,0.762152,1457.4400,1.3081e+09
0.034038,0.766654,1462.9820,1.3234e+09
0.034038,0.769015,1465.8831,1.3310e+09
0.034038,0.771892,1469.4123,1.3394e+09
0.034038,0.776288,1474.7938,1.3513e+09
0.034038,0.780805,1480.3101,1.3618e+09
0.034038,0.785325,1485.8152,1.3702e+09
0.034038,0.789845,1491.3070,1.3765e+09
0.034038,0.793744,1496.0325,1.3802e+09
0.034038,0.795655,1498.3465,1.3815e+09
0.034038,0.799503,1502.9959,1.3825e+09
0.034038,0.804022,1508.4437,1.3809e+09
0.034038,0.808540,1513.8782,1.3765e+09
0.034038,0.813057,1519.3001,1.3693e+09
0.034038,0.817574,1524.7085,1.3584e+09
0.034038,0.820168,1527.8103,1.3507e+09
0.034038,0.822860,1531.0253,1.3415e+09
0.034038,0.827226,1536.2298,1.3235e+09
0.034038,0.831742,1541.6067,1.3013e+09
0.034038,0.836258,1546.9729,1.2747e+09
0.034038,0.840772,1552.3309,1.2441e+09
0.034038,0.844998,1557.3431,1.2116e+09
0.034038,0.846507,1559.1317,1.1990e+09
0.034038,0.850411,1563.7577,1.1643e+09
0.034038,0.854918,1569.0996,1.1201e+09
0.034038,0.859421,1574.4406,1.0716e+09
0.034038,0.863918,1579.7827,1.0191e+09
0.034038,0.868408,1585.1297,9.6275e+08
0.034038,0.871367,1588.6633,9.2371e+08
0.034038,0.873629,1591.3718,8.9296e+08
0.034038,0.877974,1596.5962,8.3184e+08
0.034038,0.882435,1601.9983,7.6702e+08
0.034038,0.886888,1607.4444,7.0099e+08
0.034038,0.891331,1612.9385,6.3485e+08
0.034038,0.895766,1618.5119,5.6971e+08
0.034038,0.897364,1620.5432,5.4665e+08
0.034038,0.900798,1624.9614,4.9829e+08
0.034038,0.905221,1630.7725,4.3916e+08
0.034038,0.909644,1636.7482,3.8461e+08
0.034038,0.914073,1642.9510,3.3624e+08
0.034038,0.918510,1649.3767,2.9322e+08
0.034038,0.922524,1655.4637,2.6077e+08
0.034038,0.923597,1657.1277,2.5284e+08
0.034038,0.928026,1664.2248,2.2401e+08
0.034038,0.932480,1671.7337,2.0025e+08
0.034038,0.936927,1679.6813,1.8097e+08
0.034038,0.941375,1688.0469,1.6431e+08
0.034038,0.945828,1696.9468,1.4942e+08
0.034038,0.948598,1702.7229,1.4051e+08
0.034038,0.950892,1707.6586,1.3323e+08
0.034038,0.955341,1717.6515,1.1910e+08
0.034038,0.959782,1728.1978,1.0475e+08
0.034038,0.964226,1739.3374,9.0132e+07
0.034038,0.968680,1751.1022,7.5340e+07
0.034038,0.973134,1763.4620,6.0669e+07
0.034038,0.974510,1767.3999,5.6198e+07
0.034038,0.978184,1778.1168,4.4616e+07
0.034038,0.982624,1791.3725,3.1579e+07
0.034038,0.987052,1804.7369,2.0074e+07
0.034038,0.991437,1817.8424,1.0657e+07
0.034038,0.995759,1830.3991,3.7887e+06
0.034038,1.000000,1842.2014,5.3732e+02
0.037190,0.000000,300.0000,-5.3627e-01
0.037190,0.005275,310.3324,1.2085e+03
0.037190,0.010489,320.6956,5.0797e+03
0.037190,0.015716,330.9879,1.2073e+04
0.037190,0.020951,341.2264,2.2448e+04
0.037190,0.025009,349.1298,3.3008e+04
0.037190,0.027057,353.1122,3.8792e+04
0.037190,0.032146,362.9718,5.7086e+04
0.037190,0.037387,373.0889,8.0611e+04
0.037190,0.042627,383.1703,1.0964e+05
0.037190,0.047866,393.2197,1.4448e+05
0.037190,0.050886,398.9976,1.6820e+05
0.037190,0.053972,404.8946,1.9425e+05
0.037190,0.059054,414.5820,2.4394e+05
0.037190,0.064287,424.5306,3.0394e+05
0.037190,0.069518,434.4475,3.7453e+05
0.037190,0.074746,444.3305,4.5856e+05
0.037190,0.076901,448.3991,4.9586e+05
0.037190,0.080697,455.5482,5.7083e+05
0.037190,0.085910,465.3466,6.8640e+05
0.037190,0.091131,475.1398,8.1608e+05
