Z,c,T_K,qdot_Jm3s
0.041825,0.681023,1499.2262,2.6100e+09
0.041825,0.682587,1501.3772,2.6236e+09
0.041825,0.683682,1502.8809,2.6331e+09
0.041825,0.685648,1505.5785,2.6500e+09
0.041825,0.687806,1508.5340,2.6683e+09
0.041825,0.689960,1511.4793,2.6863e+09
0.041825,0.692111,1514.4152,2.7039e+09
0.041825,0.694260,1517.3431,2.7213e+09
0.041825,0.695095,1518.4789,2.7280e+09
0.041825,0.696714,1520.6811,2.7408e+09
0.041825,0.698847,1523.5767,2.7574e+09
0.041825,0.700987,1526.4757,2.7736e+09
0.041825,0.703124,1529.3668,2.7895e+09
0.041825,0.705258,1532.2498,2.8051e+09
0.041825,0.706974,1534.5622,2.8172e+09
0.041825,0.707825,1535.7100,2.8232e+09
0.041825,0.709815,1538.3862,2.8368e+09
0.041825,0.711941,1541.2415,2.8510e+09
0.041825,0.714065,1544.0891,2.8648e+09
0.041825,0.716186,1546.9269,2.8780e+09
0.041825,0.718304,1549.7568,2.8908e+09
0.041825,0.719421,1551.2473,2.8974e+09
0.041825,0.720715,1552.9717,2.9047e+09
0.041825,0.722829,1555.7846,2.9164e+09
0.041825,0.724940,1558.5892,2.9275e+09
0.041825,0.727049,1561.3850,2.9380e+09
0.041825,0.729156,1564.1733,2.9479e+09
0.041825,0.731261,1566.9542,2.9573e+09
0.041825,0.731707,1567.5428,2.9592e+09
0.041825,0.733656,1570.1130,2.9672e+09
0.041825,0.735756,1572.8766,2.9751e+09
0.041825,0.737854,1575.6321,2.9824e+09
0.041825,0.739950,1578.3803,2.9889e+09
0.041825,0.742045,1581.1213,2.9948e+09
0.041825,0.743854,1583.4857,2.9994e+09
0.041825,0.744429,1584.2351,3.0006e+09
0.041825,0.746519,1586.9603,3.0050e+09
0.041825,0.748608,1589.6769,3.0083e+09
0.041825,0.750695,1592.3866,3.0109e+09
0.041825,0.752780,1595.0893,3.0127e+09
0.041825,0.754864,1597.7850,3.0136e+09
0.041825,0.756166,1599.4656,3.0138e+09
0.041825,0.757237,1600.8476,3.0136e+09
0.041825,0.759318,1603.5283,3.0126e+09
0.041825,0.761397,1606.2022,3.0107e+09
0.041825,0.763476,1608.8684,3.0077e+09
0.041825,0.765553,1611.5281,3.0037e+09
0.041825,0.767556,1614.0876,2.9988e+09
0.041825,0.768526,1615.3273,2.9963e+09
0.041825,0.769993,1617.1962,2.9916e+09
0.041825,0.772067,1619.8354,2.9843e+09
0.041825,0.774140,1622.4683,2.9758e+09
0.041825,0.776213,1625.0949,2.9662e+09
0.041825,0.778284,1627.7154,2.9555e+09
0.041825,0.780089,1629.9941,2.9451e+09
0.041825,0.780961,1631.0924,2.9397e+09
0.041825,0.782713,1633.2985,2.9282e+09
0.041825,0.784780,1635.8969,2.9135e+09
0.041825,0.786846,1638.4878,2.8975e+09
0.041825,0.788910,1641.0711,2.8802e+09
0.041825,0.790973,1643.6464,2.8615e+09
0.041825,0.792514,1645.5689,2.8467e+09
0.041825,0.793447,1646.7294,2.8372e+09
0.041825,0.795378,1649.1303,2.8168e+09
0.041825,0.797435,1651.6816,2.7937e+09
0.041825,0.799489,1654.2255,2.7692e+09
0.041825,0.801542,1656.7616,2.7431e+09
0.041825,0.803593,1659.2904,2.7156e+09
0.041825,0.804839,1660.8240,2.6981e+09
0.041825,0.805955,1662.1967,2.6821e+09
0.041825,0.807975,1664.6766,2.6517e+09
0.041825,0.810021,1667.1828,2.6193e+09
0.041825,0.812066,1669.6821,2.5853e+09
0.041825,0.814109,1672.1748,2.5498e+09
0.041825,0.816130,1674.6355,2.5132e+09
0.041825,0.817102,1675.8177,2.4949e+09
0.041825,0.818476,1677.4864,2.4686e+09
0.041825,0.820515,1679.9593,2.4280e+09
0.041825,0.822553,1682.4265,2.3860e+09
0.041825,0.824590,1684.8883,2.3424e+09
0.041825,0.826627,1687.3445,2.2970e+09
0.041825,0.828589,1689.7072,2.2519e+09
0.041825,0.829363,1690.6380,2.2338e+09
0.041825,0.830982,1692.5841,2.1950e+09
0.041825,0.833017,1695.0266,2.1449e+09
0.041825,0.835052,1697.4655,2.0933e+09
0.041825,0.837086,1699.9014,2.0403e+09
0.041825,0.839121,1702.3350,1.9859e+09
0.041825,0.841020,1704.6042,1.9339e+09
0.041825,0.841630,1705.3333,1.9169e+09
0.041825,0.843476,1707.5364,1.8650e+09
0.041825,0.845512,1709.9670,1.8067e+09
0.041825,0.847550,1712.3983,1.7472e+09
0.041825,0.849588,1714.8314,1.6868e+09
0.041825,0.851629,1717.2674,1.6254e+09
0.041825,0.853436,1719.4273,1.5705e+09
0.041825,0.853955,1720.0480,1.5546e+09
0.041825,0.856000,1722.4947,1.4918e+09
0.041825,0.858047,1724.9486,1.4286e+09
0.041825,0.860097,1727.4120,1.3651e+09
0.041825,0.862150,1729.8858,1.3016e+09
0.041825,0.864206,1732.3725,1.2381e+09
0.041825,0.865832,1734.3466,1.1882e+09
0.041825,0.866554,1735.2244,1.1662e+09
0.041825,0.868620,1737.7481,1.1037e+09
0.041825,0.870690,1740.2934,1.0420e+09
0.041825,0.872766,1742.8625,9.8139e+08
0.041825,0.874847,1745.4598,9.2207e+08
0.041825,0.876934,1748.0906,8.6443e+08
0.041825,0.878139,1749.6219,8.3203e+08
0.041825,0.879321,1751.1336,8.0095e+08
0.041825,0.881424,1753.8481,7.4744e+08
0.041825,0.883533,1756.6130,6.9652e+08
0.041825,0.885651,1759.4306,6.4815e+08
0.041825,0.887776,1762.3082,6.0259e+08
0.041825,0.889790,1765.0850,5.6234e+08
0.041825,0.890583,1766.1920,5.4724e+08
0.041825,0.892355,1768.7030,5.1533e+08
0.041825,0.894509,1771.8182,4.7948e+08
0.041825,0.896673,1775.0288,4.4696e+08
0.041825,0.898846,1778.3381,4.1748e+08
0.041825,0.901006,1781.7269,3.9138e+08
0.041825,0.902519,1784.1599,3.7481e+08
0.041825,0.903529,1785.8113,3.6448e+08
0.041825,0.905734,1789.5084,3.4393e+08
0.041825,0.907948,1793.3497,3.2569e+08
0.041825,0.910172,1797.3442,3.0943e+08
0.041825,0.912407,1801.5073,2.9485e+08
0.041825,0.914344,1805.2462,2.8340e+08
0.041825,0.915199,1806.9318,2.7858e+08
0.041825,0.917226,1811.0379,2.6780e+08
0.041825,0.919495,1815.8004,2.5642e+08
0.041825,0.921775,1820.7843,2.4551e+08
0.041825,0.924064,1825.9953,2.3487e+08
0.041825,0.926162,1830.9464,2.2524e+08
0.041825,0.927219,1833.5082,2.2042e+08
0.041825,0.928986,1837.9097,2.1235e+08
0.041825,0.931297,1843.8570,2.0177e+08
0.041825,0.933615,1850.0602,1.9110e+08
0.041825,0.935939,1856.5234,1.8036e+08
0.041825,0.938133,1862.8457,1.7018e+08
0.041825,0.939318,1866.3478,1.6469e+08
0.041825,0.940932,1871.2214,1.5722e+08
0.041825,0.943274,1878.4987,1.4645e+08
0.041825,0.945623,1886.0248,1.3578e+08
0.041825,0.947977,1893.7881,1.2528e+08
0.041825,0.950234,1901.4116,1.1546e+08
0.041825,0.951473,1905.6650,1.1020e+08
0.041825,0.953033,1911.0839,1.0370e+08
0.041825,0.955406,1919.4238,9.4159e+07
0.041825,0.957784,1927.8648,8.5042e+07
0.041825,0.960167,1936.3703,7.6396e+07
0.041825,0.962471,1944.6006,6.8524e+07
0.041825,0.963669,1948.8702,6.4624e+07
0.041825,0.965290,1954.6344,5.9552e+07
0.041825,0.967693,1963.1256,5.2491e+07
0.041825,0.970104,1971.5632,4.5909e+07
0.041825,0.972521,1979.9236,3.9834e+07
0.041825,0.974871,1987.9484,3.4399e+07
0.041825,0.975895,1991.4120,3.2169e+07
0.041825,0.977715,1997.5167,2.8412e+07
0.041825,0.980153,2005.5934,2.3760e+07
0.041825,0.982596,2013.5688,1.9536e+07
0.041825,0.985043,2021.4449,1.5710e+07
0.041825,0.987443,2029.0627,1.2337e+07
0.041825,0.988135,2031.2428,1.1421e+07
0.041825,0.990285,2037.9585,8.7786e+06
0.041825,0.992732,2045.5101,6.0986e+06
0.041825,0.995169,2052.9355,3.7624e+06
0.041825,0.997594,2060.2358,1.7385e+06
0.041825,1.000000,2067.3339,-9.6125e+02
0.043111,0.000000,300.0000,-2.1543e+02
0.043111,0.002877,306.0838,1.4174e+03
0.043111,0.005624,312.3104,5.8427e+03
0.043111,0.008325,318.4031,1.3399e+04
0.043111,0.010993,324.3914,2.3987e+04
0.043111,0.012120,326.9102,2.9503e+04
0.043111,0.014014,331.1380,3.9956e+04
0.043111,0.016618,336.9331,5.6934e+04
0.043111,0.019213,342.6918,7.7224e+04
0.043111,0.021792,348.3956,1.0103e+05
0.043111,0.023858,352.9567,1.2261e+05
0.043111,0.025017,355.5087,1.3593e+05
0.043111,0.027259,360.4430,1.6367e+05
0.043111,0.029793,366.0060,1.9922e+05
0.043111,0.032315,371.5315,2.3865e+05
0.043111,0.034826,377.0230,2.8234e+05
0.043111,0.036369,380.3927,3.1170e+05
0.043111,0.037805,383.5266,3.4010e+05
0.043111,0.040164,388.6663,3.9149e+05
0.043111,0.042644,394.0608,4.5093e+05
0.043111,0.045115,399.4267,5.1620e+05
0.043111,0.047553,404.7114,5.8690e+05
0.043111,0.048816,407.4482,6.2476e+05
0.043111,0.050376,410.8213,6.7702e+05
0.043111,0.052824,416.1100,7.6284e+05
0.043111,0.055264,421.3763,8.5517e+05
0.043111,0.057697,426.6167,9.5893e+05
0.043111,0.059955,431.4713,1.0628e+06
0.043111,0.061219,434.1890,1.1241e+06
0.043111,0.062883,437.7611,1.2090e+06
0.043111,0.065298,442.9385,1.3427e+06
0.043111,0.067708,448.0979,1.4864e+06
0.043111,0.070112,453.2364,1.6443e+06
0.043111,0.072273,457.8479,1.7987e+06
0.043111,0.073521,460.5082,1.8940e+06
0.043111,0.075239,464.1678,2.0313e+06
0.043111,0.077629,469.2503,2.2357e+06
0.043111,0.080014,474.3159,2.4569e+06
0.043111,0.082395,479.3641,2.6959e+06
0.043111,0.084517,483.8585,2.9257e+06
0.043111,0.085749,486.4650,3.0650e+06
0.043111,0.087475,490.1112,3.2714e+06
0.043111,0.089844,495.1103,3.5737e+06
0.043111,0.092210,500.0945,3.8986e+06
0.043111,0.094572,505.0634,4.2469e+06
0.043111,0.096696,509.5247,4.5818e+06
0.043111,0.097927,512.1088,4.7812e+06
0.043111,0.099615,515.6465,5.0754e+06
0.043111,0.101968,520.5718,5.5043e+06
0.043111,0.104318,525.4838,5.9606e+06
0.043111,0.106666,530.3827,6.4447e+06
0.043111,0.108816,534.8641,6.9117e+06
0.043111,0.110071,537.4749,7.2045e+06
0.043111,0.111679,540.8207,7.5800e+06
0.043111,0.114019,545.6790,8.1658e+06
0.043111,0.116357,550.5256,8.7836e+06
0.043111,0.118692,555.3607,9.4329e+06
0.043111,0.120883,559.8890,1.0070e+07
0.043111,0.122194,562.5947,1.0473e+07
0.043111,0.123682,565.6673,1.0933e+07
0.043111,0.126012,570.4656,1.1699e+07
0.043111,0.128340,575.2535,1.2500e+07
0.043111,0.130667,580.0316,1.3334e+07
0.043111,0.132902,584.6166,1.4171e+07
0.043111,0.134306,587.4897,1.4725e+07
0.043111,0.135638,590.2172,1.5256e+07
0.043111,0.137960,594.9617,1.6220e+07
0.043111,0.140281,599.6977,1.7216e+07
0.043111,0.142600,604.4229,1.8260e+07
0.043111,0.144880,609.0591,1.9333e+07
0.043111,0.146415,612.1790,2.0065e+07
0.043111,0.147559,614.4993,2.0638e+07
0.043111,0.149875,619.1960,2.1808e+07
0.043111,0.152191,623.8810,2.3038e+07
0.043111,0.154505,628.5593,2.4300e+07
0.043111,0.156819,633.2286,2.5606e+07
0.043111,0.158519,636.6535,2.6603e+07
0.043111,0.159468,638.5636,2.7168e+07
0.043111,0.161767,643.1881,2.8562e+07
0.043111,0.164079,647.8309,3.0011e+07
0.043111,0.166391,652.4643,3.1515e+07
0.043111,0.168703,657.0927,3.3046e+07
0.043111,0.170529,660.7419,3.4310e+07
0.043111,0.171493,662.6665,3.4977e+07
0.043111,0.173647,666.9632,3.6513e+07
0.043111,0.175958,671.5677,3.8191e+07
0.043111,0.178268,676.1612,3.9939e+07
0.043111,0.180579,680.7514,4.1711e+07
0.043111,0.182521,684.5993,4.3255e+07
0.043111,0.183530,686.5996,4.4058e+07
0.043111,0.185524,690.5435,4.5691e+07
0.043111,0.187835,695.1121,4.7613e+07
0.043111,0.190147,699.6712,4.9602e+07
0.043111,0.192459,704.2283,5.1611e+07
0.043111,0.194501,708.2423,5.3457e+07
0.043111,0.195585,710.3718,5.4437e+07
0.043111,0.197408,713.9504,5.6116e+07
0.043111,0.199722,718.4858,5.8295e+07
0.043111,0.202037,723.0158,6.0521e+07
0.043111,0.204352,727.5412,6.2790e+07
0.043111,0.206479,731.6904,6.4927e+07
0.043111,0.207660,733.9907,6.6129e+07
0.043111,0.209310,737.2053,6.7809e+07
0.043111,0.211628,741.7110,7.0255e+07
0.043111,0.213948,746.2175,7.2712e+07
0.043111,0.216269,750.7133,7.5262e+07
0.043111,0.218465,754.9664,7.7678e+07
0.043111,0.219757,757.4629,7.9152e+07
0.043111,0.221239,760.3236,8.0840e+07
0.043111,0.223564,764.8099,8.3520e+07
0.043111,0.225890,769.2894,8.6271e+07
0.043111,0.228219,773.7674,8.9057e+07
0.043111,0.230468,778.0851,9.1816e+07
0.043111,0.231878,780.7918,9.3545e+07
0.043111,0.233205,783.3322,9.5223e+07
0.043111,0.235539,787.7973,9.8191e+07
0.043111,0.237874,792.2592,1.0121e+08
0.043111,0.240211,796.7172,1.0430e+08
0.043111,0.242501,801.0785,1.0736e+08
0.043111,0.244022,803.9704,1.0945e+08
0.043111,0.245218,806.2458,1.1108e+08
0.043111,0.247562,810.6945,1.1435e+08
0.043111,0.249908,815.1403,1.1768e+08
0.043111,0.252256,819.5839,1.2107e+08
0.043111,0.254575,823.9648,1.2449e+08
0.043111,0.256186,827.0085,1.2687e+08
0.043111,0.257287,829.0814,1.2856e+08
0.043111,0.259643,833.5164,1.3217e+08
0.043111,0.262001,837.9505,1.3583e+08
0.043111,0.264361,842.3799,1.3959e+08
0.043111,0.266703,846.7721,1.4335e+08
0.043111,0.268369,849.8881,1.4611e+08
0.043111,0.269420,851.8528,1.4785e+08
0.043111,0.271788,856.2798,1.5180e+08
0.043111,0.274160,860.6999,1.5589e+08
0.043111,0.276534,865.1245,1.5999e+08
0.043111,0.278898,869.5158,1.6423e+08
0.043111,0.280566,872.6153,1.6722e+08
0.043111,0.281623,874.5778,1.6912e+08
0.043111,0.284006,878.9897,1.7357e+08
0.043111,0.286392,883.4068,1.7803e+08
0.043111,0.288781,887.8172,1.8265e+08
0.043111,0.291171,892.2257,1.8731e+08
0.043111,0.292773,895.1772,1.9048e+08
0.043111,0.293903,897.2543,1.9278e+08
0.043111,0.296302,901.6637,1.9767e+08
0.043111,0.298704,906.0717,2.0265e+08
0.043111,0.301109,910.4768,2.0777e+08
0.043111,0.303517,914.8846,2.1293e+08
0.043111,0.304983,917.5608,2.1619e+08
0.043111,0.306265,919.9002,2.1903e+08
0.043111,0.308681,924.3073,2.2441e+08
0.043111,0.311099,928.7052,2.3003e+08
0.043111,0.313521,933.1089,2.3565e+08
0.043111,0.315946,937.5063,2.4148e+08
0.043111,0.317191,939.7615,2.4451e+08
0.043111,0.318714,942.5204,2.4820e+08
0.043111,0.321146,946.9176,2.5427e+08
0.043111,0.323582,951.3143,2.6046e+08
0.043111,0.326022,955.7125,2.6674e+08
0.043111,0.328464,960.1048,2.7324e+08
0.043111,0.329389,961.7670,2.7570e+08
0.043111,0.331252,965.1163,2.8068e+08
0.043111,0.333703,969.5056,2.8750e+08
0.043111,0.336156,973.9011,2.9433e+08
0.043111,0.338614,978.2906,3.0140e+08
0.043111,0.341074,982.6816,3.0857e+08
0.043111,0.341569,983.5648,3.1002e+08
0.043111,0.343883,987.6844,3.1693e+08
0.043111,0.346351,992.0723,3.2446e+08
0.043111,0.348823,996.4643,3.3205e+08
0.043111,0.351299,1000.8474,3.3996e+08
0.043111,0.353424,1004.6096,3.4675e+08
0.043111,0.354124,1005.8490,3.4898e+08
0.043111,0.356608,1010.2309,3.5724e+08
0.043111,0.359095,1014.6169,3.6556e+08
0.043111,0.361585,1019.0009,3.7407e+08
0.043111,0.364080,1023.3817,3.8280e+08
0.043111,0.365678,1026.1880,3.8840e+08
0.043111,0.366928,1028.3810,3.9285e+08
0.043111,0.369428,1032.7543,4.0201e+08
0.043111,0.371934,1037.1375,4.1119e+08
0.043111,0.374444,1041.5134,4.2070e+08
0.043111,0.376957,1045.8911,4.3033e+08
0.043111,0.377986,1047.6842,4.3428e+08
0.043111,0.379834,1050.8952,4.4156e+08
0.043111,0.382346,1055.2515,4.5162e+08
0.043111,0.384871,1059.6312,4.6174e+08
0.043111,0.387399,1063.9987,4.7233e+08
0.043111,0.389610,1067.8172,4.8159e+08
0.043111,0.390650,1069.6134,4.8594e+08
0.043111,0.392820,1073.3504,4.9535e+08
0.043111,0.395360,1077.7190,5.0647e+08
0.043111,0.397904,1082.0902,5.1770e+08
0.043111,0.400452,1086.4526,5.2933e+08
0.043111,0.402139,1089.3417,5.3704e+08
0.043111,0.403540,1091.7416,5.4344e+08
0.043111,0.405914,1095.7894,5.5472e+08
0.043111,0.408473,1100.1522,5.6691e+08
0.043111,0.411035,1104.5144,5.7932e+08
0.043111,0.413484,1108.6710,5.9149e+08
0.043111,0.414799,1110.9032,5.9803e+08
0.043111,0.416530,1113.8410,6.0663e+08
0.043111,0.419104,1118.1904,6.1996e+08
0.043111,0.421682,1122.5461,6.3331e+08
0.043111,0.424263,1126.9010,6.4688e+08
0.043111,0.426321,1130.3659,6.5788e+08
0.043111,0.427586,1132.4913,6.6478e+08
0.043111,0.429799,1136.2071,6.7686e+08
0.043111,0.432391,1140.5532,6.9127e+08
0.043111,0.434988,1144.8967,7.0595e+08
0.043111,0.437516,1149.1190,7.2044e+08
0.043111,0.439161,1151.8628,7.2994e+08
0.043111,0.440556,1154.1852,7.3814e+08
0.043111,0.443164,1158.5240,7.5356e+08
0.043111,0.445775,1162.8605,7.6924e+08
0.043111,0.448390,1167.1932,7.8522e+08
0.043111,0.450747,1171.0927,7.9981e+08
0.043111,0.451756,1172.7597,8.0609e+08
0.043111,0.453997,1176.4580,8.2022e+08
0.043111,0.456623,1180.7850,8.3696e+08
0.043111,0.459252,1185.1080,8.5394e+08
0.043111,0.461880,1189.4209,8.7123e+08
0.043111,0.463516,1192.1016,8.8210e+08
0.043111,0.464873,1194.3213,8.9117e+08
0.043111,0.467495,1198.6073,9.0890e+08
0.043111,0.470113,1202.8790,9.2682e+08
0.043111,0.472726,1207.1353,9.4492e+08
0.043111,0.475334,1211.3724,9.6329e+08
0.043111,0.475816,1212.1558,9.6669e+08
0.043111,0.478297,1216.1780,9.8442e+08
0.043111,0.480891,1220.3755,1.0031e+09
0.043111,0.483477,1224.5542,1.0220e+09
0.043111,0.486056,1228.7132,1.0411e+09
0.043111,0.487696,1231.3525,1.0534e+09
0.043111,0.488986,1233.4275,1.0631e+09
0.043111,0.491549,1237.5398,1.0827e+09
0.043111,0.494105,1241.6365,1.1023e+09
0.043111,0.496655,1245.7217,1.1219e+09
0.043111,0.499198,1249.7760,1.1420e+09
0.043111,0.499978,1251.0197,1.1482e+09
0.043111,0.502087,1254.3826,1.1649e+09
0.043111,0.504615,1258.4039,1.1852e+09
0.043111,0.507136,1262.4034,1.2057e+09
0.043111,0.509651,1266.3925,1.2262e+09
0.043111,0.511723,1269.6686,1.2434e+09
0.043111,0.512734,1271.2645,1.2519e+09
0.043111,0.515009,1274.8557,1.2709e+09
0.043111,0.517503,1278.7902,1.2918e+09
0.043111,0.519991,1282.6962,1.3132e+09
0.043111,0.522473,1286.5926,1.3345e+09
0.043111,0.524103,1289.1518,1.3485e+09
0.043111,0.525443,1291.2461,1.3603e+09
0.043111,0.527761,1294.8681,1.3807e+09
0.043111,0.530223,1298.7136,1.4024e+09
0.043111,0.532679,1302.5376,1.4244e+09
0.043111,0.535129,1306.3447,1.4465e+09
0.043111,0.536459,1308.4114,1.4585e+09
0.043111,0.537984,1310.7807,1.4722e+09
0.043111,0.540352,1314.4416,1.4940e+09
0.043111,0.542783,1318.2001,1.5164e+09
0.043111,0.545209,1321.9490,1.5388e+09
0.043111,0.547627,1325.6718,1.5615e+09
0.043111,0.548783,1327.4520,1.5723e+09
0.043111,0.550379,1329.9031,1.5875e+09
0.043111,0.552788,1333.5985,1.6103e+09
0.043111,0.555190,1337.2781,1.6333e+09
0.043111,0.557587,1340.9407,1.6564e+09
0.043111,0.559894,1344.4612,1.6787e+09
0.043111,0.561093,1346.2881,1.6904e+09
0.043111,0.562697,1348.7308,1.7060e+09
0.043111,0.565077,1352.3475,1.7294e+09
0.043111,0.567452,1355.9502,1.7528e+09
0.043111,0.569821,1359.5393,1.7763e+09
0.043111,0.572085,1362.9612,1.7989e+09
0.043111,0.573313,1364.8152,1.8111e+09
0.043111,0.574873,1367.1674,1.8268e+09
0.043111,0.577227,1370.7120,1.8505e+09
0.043111,0.579575,1374.2428,1.8743e+09
0.043111,0.581918,1377.7575,1.8981e+09
0.043111,0.584193,1381.1648,1.9214e+09
0.043111,0.585458,1383.0571,1.9343e+09
0.043111,0.586915,1385.2355,1.9492e+09
0.043111,0.589243,1388.7080,1.9732e+09
0.043111,0.591567,1392.1684,1.9972e+09
0.043111,0.593885,1395.6164,2.0213e+09
0.043111,0.596199,1399.0488,2.0453e+09
0.043111,0.597544,1401.0429,2.0593e+09
0.043111,0.598841,1402.9624,2.0729e+09
0.043111,0.601134,1406.3526,2.0968e+09
0.043111,0.603434,1409.7461,2.1209e+09
0.043111,0.605728,1413.1260,2.1450e+09
0.043111,0.608019,1416.4948,2.1691e+09
0.043111,0.609560,1418.7572,2.1854e+09
0.043111,0.610760,1420.5182,2.1980e+09
0.043111,0.612904,1423.6584,2.2206e+09
0.043111,0.615181,1426.9886,2.2447e+09
0.043111,0.617454,1430.3064,2.2687e+09
0.043111,0.619722,1433.6104,2.2927e+09
0.043111,0.621491,1436.1864,2.3114e+09
0.043111,0.622628,1437.8374,2.3234e+09
0.043111,0.624560,1440.6435,2.3438e+09
0.043111,0.626816,1443.9105,2.3676e+09
0.043111,0.629067,1447.1669,2.3914e+09
0.043111,0.631314,1450.4131,2.4151e+09
0.043111,0.633332,1453.3211,2.4363e+09
0.043111,0.634460,1454.9462,2.4482e+09
0.043111,0.636108,1457.3155,2.4655e+09
0.043111,0.638343,1460.5260,2.4889e+09
0.043111,0.640574,1463.7236,2.5122e+09
0.043111,0.642801,1466.9099,2.5354e+09
0.043111,0.645024,1470.0868,2.5584e+09
0.043111,0.646280,1471.8763,2.5714e+09
0.043111,0.647593,1473.7491,2.5850e+09
0.043111,0.649769,1476.8443,2.6073e+09
0.043111,0.651981,1479.9869,2.6300e+09
0.043111,0.654189,1483.1184,2.6525e+09
0.043111,0.656393,1486.2381,2.6747e+09
0.043111,0.658092,1488.6400,2.6919e+09
0.043111,0.659197,1490.1989,2.7029e+09
0.043111,0.661098,1492.8811,2.7219e+09
0.043111,0.663292,1495.9681,2.7436e+09
0.043111,0.665482,1499.0456,2.7651e+09
0.043111,0.667668,1502.1141,2.7864e+09
0.043111,0.669812,1505.1149,2.8070e+09
0.043111,0.670785,1506.4762,2.8164e+09
0.043111,0.672336,1508.6420,2.8311e+09
0.043111,0.674512,1511.6788,2.8516e+09
0.043111,0.676686,1514.7051,2.8718e+09
0.043111,0.678856,1517.7205,2.8918e+09
0.043111,0.681023,1520.7274,2.9114e+09
0.043111,0.682587,1522.8952,2.9255e+09
0.043111,0.683682,1524.4104,2.9352e+09
0.043111,0.685648,1527.1277,2.9525e+09
0.043111,0.687806,1530.1038,2.9711e+09
0.043111,0.689960,1533.0714,2.9894e+09
0.043111,0.692111,1536.0288,3.0074e+09
0.043111,0.694260,1538.9765,3.0249e+09
0.043111,0.695095,1540.1210,3.0316e+09
0.043111,0.696714,1542.3374,3.0445e+09
0.043111,0.698847,1545.2544,3.0612e+09
0.043111,0.700987,1548.1728,3.0774e+09
0.043111,0.703124,1551.0828,3.0932e+09
0.043111,0.705258,1553.9846,3.1086e+09
0.043111,0.706974,1556.3131,3.1206e+09
0.043111,0.707825,1557.4684,3.1265e+09
0.043111,0.709815,1560.1617,3.1398e+09
0.043111,0.711941,1563.0347,3.1535e+09
0.043111,0.714065,1565.8998,3.1668e+09
0.043111,0.716186,1568.7561,3.1796e+09
0.043111,0.718304,1571.6028,3.1916e+09
0.043111,0.719421,1573.1023,3.1979e+09
0.043111,0.720715,1574.8367,3.2047e+09
0.043111,0.722829,1577.6659,3.2156e+09
0.043111,0.724940,1580.4873,3.2259e+09
0.043111,0.727049,1583.2986,3.2354e+09
0.043111,0.729156,1586.1022,3.2442e+09
0.043111,0.731261,1588.8981,3.2524e+09
0.043111,0.731707,1589.4900,3.2540e+09
0.043111,0.733656,1592.0738,3.2609e+09
0.043111,0.735756,1594.8520,3.2675e+09
0.043111,0.737854,1597.6214,3.2732e+09
0.043111,0.739950,1600.3832,3.2782e+09
0.043111,0.742045,1603.1375,3.2825e+09
0.043111,0.743854,1605.5131,3.2855e+09
0.043111,0.744429,1606.2661,3.2862e+09
0.043111,0.746519,1609.0037,3.2887e+09
0.043111,0.748608,1611.7324,3.2900e+09
0.043111,0.750695,1614.4538,3.2905e+09
0.043111,0.752780,1617.1679,3.2901e+09
0.043111,0.754864,1619.8747,3.2887e+09
